31,-57.924625624965444
32,-12.375491421612146
33,-13.34926833721634
34,-12.501951840449516
35,-15.889797513731397
36,-15.42525104797826
37,-15.420290988042803
38,-14.408700205924374
39,-16.203775273058795
40,-17.51506040644884
41,-15.40707683412498
42,-34.41938951788232
43,-11.672952578544454
44,-18.241166076712396
45,-13.565117037172584
46,-15.092711823605692
47,-14.737848689541869
48,-10.601537642323846
49,-7.532810844262738
50,-7.02246426427101
51,-7.4851164845386995
57,-14.739373906123197
58,-15.621431864702062
59,-17.69288774909226
60,-15.06289762124069
61,-16.461838322852834
62,-15.39549806018005
63,-14.799503441955608
64,-17.096659559149117
65,-16.833814610338816
66,-16.575692398890542
67,-14.883420712883064
68,-8.35055329138287
69,-7.934677685513107
70,-9.444513640725436
71,-9.878005415627086
72,-10.082419132933522
73,-5.25065103822039
74,-6.129958580087903
75,-8.694982911781523
76,-6.78116327529969
77,-8.72355275716529
78,-11.01904945215011
79,-15.325620487641489
80,-16.72085113780029
81,-14.210332217882677
