19,-0.002894220522789013
30,-53.81293663769529
31,-6.66202811443813
32,-7.62692518150198
33,-5.316565713129555
34,-5.9315417626342954
35,-5.291119412138655
36,-6.926921190992
37,-5.998715659593247
38,-5.286982308475667
39,-5.061529399375481
45,-28.734782970308437
52,-59.182962721914144
53,-30.255214772571104
54,-4.717446589582419
55,-4.426576846758897
56,-40.568105651313935
57,-4.144632022484611
58,-4.552772196862161
59,-5.425105798049469
60,-4.6708892706434915
61,-3.732740541238324
62,-3.064888106943324
63,-4.599778684373184
64,-4.584344067424521
65,-4.888422586654575
73,-8.163189683927394
74,-9.216593296290517
75,-7.016776927584152
76,-8.78864979930419
77,-5.898489141670262
78,-8.512718109873957
79,-7.113688532351604
80,-8.317793106956485
81,-6.211379611253862
