4,0.9716275642217068
5,0.9764993276852867
6,0.9831702486552619
7,0.9709463127511648
8,0.9607359348421579
9,0.9693133779047601
10,0.5317640539054855
11,0.8721948544395188
12,0.9722912830490734
13,0.9760397027136241
14,0.9644292721126205
15,0.9629921636401468
16,0.9836786060813119
17,0.39964071493693804
18,0.5416828892752337
19,0.609547553435497
20,0.6099742153948701
21,0.6309244413854711
22,0.6161342441493314
23,0.614808834605742
24,0.6657343463636596
25,0.616152670981534
26,0.5927366755585327
27,0.0392513724101204
28,0.6464000135821463
29,0.6337529761704098
30,0.6358888260402921
31,0.5945048185560347
32,0.6023700730246492
33,0.6078991005673151
34,0.6308608538903019
35,0.5989880921270112
36,0.5933971633977811
37,0.6121549662603023
38,0.44712053949687025
39,0.5508428782214478
40,0.9725062268321235
41,0.9740704148371865
42,0.9619063539601198
43,0.9774067270691803
44,0.5145231863416394
45,0.965859365067477
46,0.9669198768012905
47,0.9628482451376279
48,0.3707517009822636
49,0.49926641441182035
50,0.7464403546553257
51,0.6921730260387062
52,0.753442755088497
53,0.10051517746358657
54,0.7498358472265212
55,0.7095492215284082
56,0.7420002552428734
57,0.7065448895048294
58,0.7206553546041083
59,0.7329636239038004
60,0.3434073929731456
61,0.6503277421521744
62,0.8189861400467223
63,0.7947935034586778
64,0.4301746925233881
65,0.9494052006337277
66,0.9678286709794973
67,0.9651549666684177
68,0.9605196858091558
69,0.9665353417411735
70,0.9725175721896534
71,0.9646745499702258
72,0.9689516770153856
73,0.9645846159186341
74,0.8073222242174891
75,0.5862275624820944
76,0.9442226864346266
77,0.9308615686504287
78,0.9337479214635195
79,0.9202912925555038
80,0.7943095885701768
81,0.5181425957636283
