0,0.4943825677144984,0.12530947866230266
1,0.7939309150028144,0.13892614625866814
2,0.5889741475363716,0.21335118643780884
3,0.5940216110653869,0.05553086182733412
4,0.645851750270194,0.32971205553969696
5,0.5778225539841169,0.06295511100598615
6,0.48834891530261787,0.1339134918643318
7,0.04575744792269756,0.13559543375858746
8,0.33010835708943387,0.27768087551618204
9,0.47026918242975596,0.12950956328888824
10,0.5805428246538166,0.06423824622317573
11,0.6251317462928759,0.06637760350592836
12,0.583344297275133,0.059277248813408984
13,0.4839716757184997,0.12870599142509043
14,0.3546934274369819,0.07090116462746075
15,0.5810833133459111,0.06464904108112791
16,0.5150249270868622,0.1368110184311428
17,0.49179224779320607,0.27892273113376337
18,0.5785086592449319,0.06193514611629898
19,0.4830501025066345,0.12551930475457465
20,0.49025527949960973,0.12868040636523664
