0,41,1230000
1,30,1740000
2,56,10846000
3,26,1529000
4,3290000,24985000
5,503000,2603000
6,482000,7635000
7,591000,10083000
8,1380000,6144000
9,512000,6753000
10,358000,6527000
11,285000,7602000
12,1679000,10697000
13,490000,3001000
14,210000,0
15,1082000,15987000
16,315000,5963000
17,1158000,13904000
18,463000,5334000
19,92000,2345000
20,417000,5326000
