0,0.6975786761268435,0.13338508703221927
1,0.7606106950323069,0.09481740550288022
2,0.745636117573698,0.21845892120392532
3,0.7001231441647248,0.08501295364465905
4,0.8033747068156522,0.16390082500501538
5,0.7151719540309927,0.10648165558728245
6,0.7070288463569403,0.1921226542695276
7,0.7382132461487764,0.1902615719690982
8,0.7284395858714368,0.14452399492169082
9,0.7081725563186014,0.16802077076110292
10,0.7353117791822245,0.07951616949300426
11,0.7565512455220171,0.13285146031121617
12,0.7731574514928843,0.1726626000155671
13,0.6912175895219783,0.14553815033495113
14,0.5106771868916861,0.03871266326321091
15,0.8297492469578982,0.17490547228419648
16,0.7021153252290097,0.12471704033892594
17,0.7494985948684934,0.15888006008953143
18,0.7068514525130053,0.08931584946924727
19,0.6456107427758303,0.08863264420225012
20,0.6843154455494083,0.17598081925155468
